0		3655		
0		2287		
0		2289		
0		2296		
0		2334		
0		2340		
0		2589		
0		2595		
0		2619		
0		1639		
0		2673		
0		2677		
0		2691		
0		2695		
0		2773		
0		2777		
0		2791		
0		2795		
0		3415		
0		3421		
0		3455		
0		3461		
0		3703		
0		3709		
0		3743		
0		3749		
0		3747		
0		3737		
0		3735		
0		3669		
0		3667		
0		3657		
0		3361		
0		2393		
0		2392		
0		3823		
0		3824		
0		3831		
0		3832		
0		3887		
0		3888		
0		3895		
0		3896		
0		3892		
0		3864		
0		3860		
0		3608		
0		3604		
0		3576		
0		3572		
0		3173		
0		3171		
0		3161		
0		3159		
0		3092		
0		3093		
0		3091		
0		3081		
0		3079		
0		1744		
0		2672		
0		2656		
0		2652		
0		2429		
0		2425		
0		2397	
0		4542		
0		4538		
0		4510		
0		4506		
0		4254		
0		4250		
0		4222		
0		4216		
0		4215		
0		4528		
0		4526		
0		4416		
0		4414		
0		4400		
0		4398		
0		4397		
0		4392		
0		4358		
0		4352		
0		4078		
0		4072		
0		4030		
0		4022		
0		4026		
0		4048		
0		4052		
0		4192		
0		4196		
0		4195		
0		4191		
0		4051		
0		4025		
0		4047		
0		4020		
0		4019		
0		4021		
0		4029		
0		4071		
0		4077		
0		4351		
0		4357		
0		4391		
0		4544		
0		4540		
0		4512		
0		4508		
0		4256		
0		4252		
0		4224		
0		4220		
0		4219	
0		3319		
0		3320		
0		3316		
0		3288		
0		3284		
0		3032		
0		3028		
0		3000		
0		2996		
0		2995		
0		2993		
0		2983		
0		2981		
0		2915		
0		2913		
0		2903		
0		2901		
0		990		
0		991		
0		994		
0		1006		
0		1008		
0		1082		
0		1084		
0		1094		
0		1096		
0		3247		
0		3248		
0		3255		
0		3256		
0		3311		
0		3312				
