0		9537		
0		9538		
0		9545		
0		9564		
0		9568		
0		9662		
0		9666		
0		9680		
0		9684		
0		10266		
0		10270		
0		10284		
0		10288		
0		10366		
0		10370		
0		10384		
0		4913		
0		4914		
0		4921		
0		4940		
0		4944		
0		5038		
0		5042		
0		5056		
0		5060		
0		5642		
0		5646		
0		5660		
0		5664		
0		5742		
0		5746		
0		5760		
0		0		
0		17136		
0		17095		
0		17095		
0		17086		
0		16821		
0		16812		
0		16771		
0		16762		
0		14625		
0		14616		
0		14575		
0		14566		
0		14245		
0		14236		
0		14179		
0		14165		
0		14161		
0		18785		
0		18794		
0		18835		
0		18844		
0		19109		
0		19118		
0		19159		
0		19168		
0		20961		
0		20971		
0		20970		
0		21011		
0		21020		
0		21285		
0		21294		
0		21335		
0		9540		
0		9550		
0		9583		
0		9589		
0		9763		
0		9769		
0		9793		
0		9799		
0		14423		
0		14417		
0		14393		
0		14387		
0		14213		
0		14207		
0		14174		
0		14164		
0		10834		
0		10840		
0		15539		
0		15545		
0		10864		
0		15569		
0		15575		
0		15719		
0		15725		
0		15749		
0		11044		
0		11020		
0		11014		
0		10870		
0		11050		
0		15755		
0		22419		
0		22395		
0		22389		
0		22183		
0		22177		
0		22143		
0		22137		
0		20439		
0		20433		
0		20399		
0		20393		
0		20151		
0		20145		
0		20111		
0		20105		
0		11049		
0		11053		
0		11065		
0		11067		
0		11141		
0		11143		
0		11153		
0		11155		
0		15757		
0		15764		
0		15802		
0		15808		
0		16066		
0		16072		
0		16106		
0		11649		
0		11651		
0		11661		
0		11663		
0		11723		
0		11725		
0		11733		
0		6426		
0		6425		
0		6429		
0		6441		
0		6443		
0		6517		
0		6519		
0		6529		
0		6531		
0		7025		
0		7027		
0		7037		
0		7039		
0		7099		
0		7101		
0		7109		
0		1594		
0		18283		
0		18259		
0		18253		
0		18047		
0		18041		
0		18007		
0		18001		
0		16112		
