0		2352		
0		2398		
0		2402		
0		2448		
0		2452		
0		2785		
0		2775		
0		2772		
0		2771		
0		2774		
0		2778		
0		2798		
0		2795		
0		2797		
0		2799		
0		2804		
0		2443		
0		2437		
0		2393		
0		2387		
0		2343		
0		2342		
0		2344		
0		2351		
0		2397		
0		2388		
0		2386		
0		2773		
0		2777		
0		2794	
0		2522		
0		3960		
0		3952		
0		3950		
0		2625		
0		2523		
0		2527		
0		2568		
0		2571		
0		2572		
0		3986		
0		3981		
0		3980		
0		2684		
0		2685		
0		2679		
0		2634		
0		2627		
0		3951		
0		3953		
0		3961		
0		3963		
0		3957		
0		3956		
0		3978		
0		3979		
0		3985		
0		3987		
0		3983		
0		3982		
0		824		
0		3367		
0		3334		
0		3327		
0		3325		
0		3467		
0		3461		
0		3460		
0		3093		
0		3192		
0		3184		
0		3182		
0		3181		
0		3439		
0		3451		
0		3441		
0		3273		
0		3277		
0		3291		
0		3348		
0		815		
0		821		
0		821		
0		813		
0		811		
0		3367		
0		858		
0		861		
0		871		
0		3319		
0		3286		
0		3276		
0		823		
0		816		
0		814		
0		3440		
0		3443		
0		3458			
