0		2324		
0		3292		
0		3296		
0		3310		
0		3314		
0		3315		
0		3320		
0		3342		
0		3346		
0		3344		
0		3334		
0		3332		
0		2347		
0		2345		
0		2327		
0		2325		
0		3311		
0		3318		
0		3340		
0		2318		
0		2274		
0		2268		
0		2146		
0		2225		
0		2227		
0		2674		
0		2247		
0		2245		
0		2246		
0		2239		
0		2237		
0		2238		
0		2483		
0		2485		
0		2502		
0		1895		
0		1898		
0		1902		
0		1923		
0		1926		
0		2695		
0		2691		
0		2689		
0		2690		
0		2949		
0		2953		
0		2999		
0		3003		
0		3001		
0		2983		
0		2981		
0		2980		
0		3143		
0		3133		
0		3131		
0		2143		
0		2128		
0		2124		
0		2121		
0		2473		
0		2476		
0		2493		
0		2496		
0		2671		
0		2687		
0		2215		
0		2218		
0		2235		
0		2503		
0		2497		
0		2495	
0		1235		
0		1616		
0		1235		
0		1576		
0		1568		
0		476		
0		477		
0		479		
0		497		
0		499		
0		1189		
0		1195		
0		1229		
0		1232		
0		1215		
0		1212		
0		841		
0		841		
0		1084		
0		1080		
0		1079		
0		1013		
0		754		
0		756		
0		764		
0		676		
0		677		
0		679		
0		689		
0		577		
0		1164		
0		1315		
0		1260		
0		1247		
0		351		
0		349		
0		338		
0		939		
0		334		
0		923		
0		1120		
0		1124		
0		1160		
0		1162		
0		1144		
0		1142		
0		864		
0		944		
0		936		
0		934		
0		933		
0		1024		
0		1016		
0		1014		
0		578		
0		580		
0		593		
0		335		
0		842		
0		844		
0		862	
0		459		
0		450		
0		393		
0		379		
0		375		
0		1659		
0		1664		
0		1686		
0		1690		
0		1688		
0		1678		
0		1676		
0		1598		
0		1596		
0		1586		
0		1584		
0		1506		
0		1504		
0		1494		
0		1492		
0		1392		
0		1393		
0		1398		
0		1416		
0		1273		
0		1274		
0		1279		
0		1305		
0		1309		
0		1307		
0		1295		
0		1292		
0		374		
0		370		
0		324		
0		320		
0		319		
0		315		
0		287		
0		282		
0		281		
0		909		
0		893		
0		888		
0		887		
0		989		
0		973		
0		968		
0		967		
0		1049		
0		1057		
0		407		
0		406		
0		402		
0		383		
0		376		
0		408		
0		416		
0		470		
0		476		
0		351		
0		345		
0		291		
0		283		
0		372		
0		354		
0		352		
0		944		
0		936		
0		934		
0		933		
0		1024		
0		1016		
0		1014		
0		1013		
0		1079		
0		1080		
0		1084		
0		474		
0		463		
0		460		
0		910		
0		912		
0		942		
0		684		
0		666		
0		662		
0		226		
0		227		
0		229		
0		247		
0		249		
0		245		
0		199		
0		195		
0		194		
0		190		
0		162		
0		157		
0		156		
0		597		
0		606		
0		638		
0		0		
0		84		
0		87		
0		91		
0		112		
0		115		
0		45		
0		109		
0		61		
0		54		
0		52		
0		46		
0		13		
0		3		
0		75		
0		18		
0		4		
0		220		
0		166		
0		158	
0		3251		
0		3252		
0		3255		
0		3266		
0		3268		
0		3714		
0		3716		
0		3733		
0		3593		
0		3594		
0		3595		
0		3596		
0		3614		
0		3523		
0		3681		
0		3653		
0		3648		
0		3647		
0		3524		
0		3529		
0		3557		
0		3561		
0		3562		
0		3649		
0		3657		
0		3708		
0		3612		
0		3566		
0		3587		
0		3533		
0		3525		
0		3262		
0		3218		
0		3212		
0		2307		
0		2409		
0		2401		
0		2398		
0		2397		
0		2400		
0		2404		
0		2419		
0		2422		
0		2421		
0		2423		
0		2427		
0		2338		
0		2335		
0		2314		
0		2310		
0		3192		
0		3201		
0		3242			0		3804		
0		3795		
0		3753		
0		3739		
0		3735		
0		3736		
0		3743		
0		3762		
0		3768		
0		3776		
0		3815		
0		3821		
0		3819		
0		3808		
0		3805		
0		3921		
0		3908		
0		3919		
0		3905		
0		3904		
0		3895		
0		3853		
0		3839		
0		3835		
0		3836		
0		3843		
0		3862		
0		3866		
0		3868		
0		3876		
0		3915				
